23	integer	21_v_CaSL Flag	2600000	260000	98.2467	0	0	0	0	0	10	0	0	0	0	0	0
24	integer	19_TSC	2600000	260000	1.9744	0	0	0	0	10	0	0	0	0	0	0	0
25	integer	28_v_RT Flag	2600000	260000	29.2925	0	0	0	0	0	10	0	0	0	0	0	0
26	integer	24_v_Full Cancellation Flag	2600000	260000	160.0591	0	0	0	0	0	10	0	0	0	0	0	0
27	integer	9_Planned Dest Stanox	2600000	260000	1.9661	0	0	0	0	10	0	0	0	0	0	0	0
28	integer	12_Planned Orig Stanox	2600000	260000	1.9642	0	0	0	0	10	0	0	0	0	0	0	0
29	integer	4_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
30	integer	22_v_Dest Lateness (GBTT)	2600000	260000	5.2297	0	0	0	0	0	10	0	0	0	0	0	0
31	integer	36_Calculation_9230610113105724	2600000	260000	33.4706	0	0	0	0	0	10	0	0	0	0	0	0
32	integer	26_v_Origin Lateness (WTT)	2600000	260000	4.9096	0	1	0	1	0	8	0	0	0	0	0	0
33	integer	27_v_PPM Pass Flag	2600000	260000	29.2925	0	0	0	0	0	10	0	0	0	0	0	0
34	integer	25_v_Origin Lateness (GBTT)	2600000	260000	4.8982	0	1	0	1	0	8	0	0	0	0	0	0
35	integer	32_Calculation_2510610113130467	2600000	260000	125.6767	0	0	0	0	0	10	0	0	0	0	0	0
36	integer	21_v_CaSL Flag	2600000	260000	97.3929	0	0	0	0	0	10	0	0	0	0	0	0
37	integer	19_TSC	2600000	260000	1.9744	0	0	0	0	10	0	0	0	0	0	0	0
38	integer	28_v_RT Flag	2600000	260000	29.2925	0	0	0	0	0	10	0	0	0	0	0	0
39	integer	24_v_Full Cancellation Flag	2600000	260000	159.002	0	0	0	0	0	10	0	0	0	0	0	0
40	integer	9_Planned Dest Stanox	2600000	260000	1.9663	0	0	0	0	10	0	0	0	0	0	0	0
41	integer	12_Planned Orig Stanox	2600000	260000	1.9644	0	0	0	0	10	0	0	0	0	0	0	0
42	integer	30_Posicion_Edicion	2600000	260000	8.0239	0	0	0	0	0	10	0	0	0	0	0	0
43	integer	33_SEMANA	2600000	260000	60.4286	0	0	0	0	0	7	0	3	0	0	0	0
44	integer	13_Dia_Semana	2600000	260000	18.3398	0	0	0	0	0	8	0	2	0	0	0	0
45	integer	27_NumAnuncios	2600000	260000	3037.3832	9	0	0	0	0	1	0	0	0	0	0	0
46	integer	11_Corte	2600000	260000	8.4556	0	0	0	0	0	10	0	0	0	0	0	0
47	integer	8_Cols	2600000	260000	106.4875	0	0	0	0	0	10	0	0	0	0	0	0
48	integer	29_Plgs	2600000	260000	99.5711	0	0	0	0	0	10	0	0	0	0	0	0
49	integer	7_Codigo	2600000	260000	1.8293	0	0	0	0	0	10	0	0	0	0	0	0
50	integer	15_Duracion	2600000	260000	5.5068	0	0	0	0	0	10	0	0	0	0	0	0
51	integer	14_Disco	2600000	260000	5.6543	0	0	0	0	0	10	0	0	0	0	0	0
52	integer	3_A�o	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
53	integer	12_De_Npags	2600000	260000	7.2823	0	0	0	0	0	10	0	0	0	0	0	0
54	integer	28_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
55	integer	21_Hora_Pagina	2600000	260000	1.8909	0	0	0	0	6	4	0	0	0	0	0	0
56	integer	30_Posicion_Edicion	2600000	260000	7.9939	0	0	0	0	0	10	0	0	0	0	0	0
57	integer	33_SEMANA	2600000	260000	49.0113	0	0	0	0	0	7	0	3	0	0	0	0
58	integer	13_Dia_Semana	2600000	260000	75.8438	0	0	0	0	0	2	0	8	0	0	0	0
59	integer	27_NumAnuncios	2600000	260000	3037.3832	9	0	0	0	0	1	0	0	0	0	0	0
60	integer	11_Corte	2600000	260000	8.4642	0	0	0	0	0	10	0	0	0	0	0	0
61	integer	8_Cols	2600000	260000	111.0162	0	0	0	0	0	10	0	0	0	0	0	0
62	integer	29_Plgs	2600000	260000	103.4867	0	0	0	0	0	10	0	0	0	0	0	0
63	integer	7_Codigo	2600000	260000	1.8314	0	0	0	0	0	10	0	0	0	0	0	0
64	integer	15_Duracion	2600000	260000	5.506	0	0	0	0	0	10	0	0	0	0	0	0
65	integer	14_Disco	2600000	260000	5.5614	0	0	0	1	0	9	0	0	0	0	0	0
66	integer	3_A�o	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
67	integer	12_De_Npags	2600000	260000	7.3237	0	0	0	0	0	10	0	0	0	0	0	0
68	integer	28_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
69	integer	21_Hora_Pagina	2600000	260000	1.8879	0	0	0	0	4	6	0	0	0	0	0	0
70	integer	30_Posicion_Edicion	2600000	260000	8.075	0	0	0	0	0	10	0	0	0	0	0	0
71	integer	33_SEMANA	2600000	260000	50.3086	0	0	0	0	0	7	0	3	0	0	0	0
72	integer	13_Dia_Semana	2600000	260000	24.4538	0	0	0	0	0	6	0	4	0	0	0	0
73	integer	27_NumAnuncios	2600000	260000	3037.3832	9	0	0	0	0	1	0	0	0	0	0	0
74	integer	11_Corte	2600000	260000	8.6057	0	0	0	0	0	10	0	0	0	0	0	0
75	integer	8_Cols	2600000	260000	107.5447	0	0	0	0	0	10	0	0	0	0	0	0
76	integer	29_Plgs	2600000	260000	100.7752	0	0	0	0	0	10	0	0	0	0	0	0
77	integer	7_Codigo	2600000	260000	1.8155	0	0	0	0	0	10	0	0	0	0	0	0
78	integer	15_Duracion	2600000	260000	5.5143	0	0	0	0	0	10	0	0	0	0	0	0
79	integer	14_Disco	2600000	260000	5.5241	0	0	0	0	0	10	0	0	0	0	0	0
80	integer	3_A�o	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
81	integer	12_De_Npags	2600000	260000	7.0385	0	0	0	0	0	10	0	0	0	0	0	0
82	integer	28_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
83	integer	21_Hora_Pagina	2600000	260000	1.8835	0	0	0	0	4	6	0	0	0	0	0	0
84	integer	30_Posicion_Edicion	2600000	260000	8.0143	0	0	0	0	0	10	0	0	0	0	0	0
85	integer	33_SEMANA	2600000	260000	46.1549	0	0	0	0	0	8	0	2	0	0	0	0
86	integer	13_Dia_Semana	2600000	260000	36.0896	0	0	0	0	0	4	0	6	0	0	0	0
87	integer	27_NumAnuncios	2600000	260000	3037.3832	9	0	0	0	0	1	0	0	0	0	0	0
88	integer	11_Corte	2600000	260000	8.4134	0	0	0	0	0	10	0	0	0	0	0	0
89	integer	8_Cols	2600000	260000	105.8977	0	0	0	0	0	10	0	0	0	0	0	0
90	integer	29_Plgs	2600000	260000	98.8744	0	0	0	0	0	10	0	0	0	0	0	0
91	integer	7_Codigo	2600000	260000	1.8302	0	0	0	0	0	10	0	0	0	0	0	0
92	integer	15_Duracion	2600000	260000	5.5026	0	0	0	0	0	10	0	0	0	0	0	0
93	integer	14_Disco	2600000	260000	5.5931	0	0	0	0	0	10	0	0	0	0	0	0
94	integer	3_A�o	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
95	integer	12_De_Npags	2600000	260000	7.2816	0	0	0	0	0	10	0	0	0	0	0	0
96	integer	28_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
97	integer	21_Hora_Pagina	2600000	260000	1.8708	0	0	0	0	5	5	0	0	0	0	0	0
98	integer	30_Posicion_Edicion	2600000	260000	8.0554	0	0	0	0	0	10	0	0	0	0	0	0
99	integer	33_SEMANA	2600000	260000	51.0094	0	0	0	0	0	7	0	3	0	0	0	0
100	integer	13_Dia_Semana	2600000	260000	25.507	0	0	0	0	0	6	0	4	0	0	0	0
101	integer	27_NumAnuncios	2600000	260000	3037.3832	9	0	0	0	0	1	0	0	0	0	0	0
102	integer	11_Corte	2600000	260000	8.4758	0	0	0	0	0	10	0	0	0	0	0	0
103	integer	8_Cols	2600000	260000	107.5091	0	0	0	0	0	10	0	0	0	0	0	0
104	integer	29_Plgs	2600000	260000	99.8771	0	0	0	0	0	10	0	0	0	0	0	0
105	integer	7_Codigo	2600000	260000	1.8303	0	0	0	0	0	10	0	0	0	0	0	0
106	integer	15_Duracion	2600000	260000	5.4864	0	0	0	0	0	10	0	0	0	0	0	0
107	integer	14_Disco	2600000	260000	5.5389	0	0	0	1	0	9	0	0	0	0	0	0
108	integer	3_A�o	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
109	integer	12_De_Npags	2600000	260000	7.3385	0	0	0	0	0	10	0	0	0	0	0	0
110	integer	28_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
111	integer	21_Hora_Pagina	2600000	260000	1.8955	0	0	0	0	8	2	0	0	0	0	0	0
112	integer	9_inventory	2500220	250022	4.1579	0	0	0	0	0	10	0	0	0	0	0	0
113	integer	27_new_listings	2500220	250022	4.2927	0	0	0	0	0	10	0	0	0	0	0	0
114	integer	31_period_duration	2500220	250022	25.7015	0	0	0	0	0	3	0	7	0	0	0	0
115	integer	44_table_id	2500220	250022	2.0192	0	0	0	0	0	10	0	0	0	0	0	0
116	integer	1_Number of Records	2500220	250022	31252.75	10	0	0	0	0	0	0	0	0	0	0	0
117	integer	6_homes_sold	2500220	250022	4.53	0	0	0	0	0	10	0	0	0	0	0	0
118	integer	9_inventory	2500220	250022	4.1389	0	0	0	0	0	10	0	0	0	0	0	0
119	integer	27_new_listings	2500220	250022	4.2979	0	0	0	0	0	10	0	0	0	0	0	0
120	integer	31_period_duration	2500220	250022	15.9365	0	0	0	0	0	4	0	6	0	0	0	0
121	integer	44_table_id	2500220	250022	2.0169	0	0	0	0	0	10	0	0	0	0	0	0
122	integer	1_Number of Records	2500220	250022	31252.75	10	0	0	0	0	0	0	0	0	0	0	0
123	integer	6_homes_sold	2500220	250022	4.5385	0	0	0	0	0	10	0	0	0	0	0	0
124	integer	9_inventory	2500220	250022	4.1456	0	0	0	0	0	10	0	0	0	0	0	0
125	integer	27_new_listings	2500220	250022	4.2852	0	0	0	0	0	10	0	0	0	0	0	0
126	integer	31_period_duration	2500220	250022	15.4795	0	0	0	0	0	4	0	6	0	0	0	0
127	integer	44_table_id	2500220	250022	2.0201	0	0	0	0	0	10	0	0	0	0	0	0
128	integer	1_Number of Records	2500220	250022	31252.75	10	0	0	0	0	0	0	0	0	0	0	0
129	integer	6_homes_sold	2500220	250022	4.5259	0	0	0	0	0	10	0	0	0	0	0	0
130	integer	9_inventory	2500220	250022	4.1494	0	0	0	0	0	10	0	0	0	0	0	0
131	integer	27_new_listings	2500220	250022	4.2977	0	0	0	0	0	10	0	0	0	0	0	0
132	integer	31_period_duration	2500220	250022	20.2948	0	0	0	0	0	3	0	7	0	0	0	0
133	integer	44_table_id	2500220	250022	2.0127	0	0	0	0	0	10	0	0	0	0	0	0
134	integer	1_Number of Records	2500220	250022	31252.75	10	0	0	0	0	0	0	0	0	0	0	0
135	integer	6_homes_sold	2500220	250022	4.5337	0	0	0	0	0	10	0	0	0	0	0	0
136	integer	6_bene_unique_cnt	2600000	260000	3.8378	0	0	0	0	0	10	0	0	0	0	0	0
137	integer	5_bene_day_srvc_cnt	2600000	260000	3.5103	0	0	0	0	0	10	0	0	0	0	0	0
138	integer	1_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
139	integer	11_npi	2600000	260000	1.5905	0	0	0	0	10	0	0	0	0	0	0	0
140	integer	9_line_srvc_cnt	2600000	260000	3.3986	0	0	0	0	0	10	0	0	0	0	0	0
141	integer	23_nppes_provider_zip	2600000	260000	1.6667	0	0	0	0	10	0	0	0	0	0	0	0
142	integer	7_hcpcs_code	2600000	260000	1.9143	0	0	0	0	9	1	0	0	0	0	0	0
143	integer	6_bene_unique_cnt	2600000	260000	3.8399	0	0	0	0	0	10	0	0	0	0	0	0
144	integer	5_bene_day_srvc_cnt	2600000	260000	3.5129	0	0	0	0	0	10	0	0	0	0	0	0
145	integer	1_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
146	integer	11_npi	2600000	260000	1.5877	0	0	0	0	10	0	0	0	0	0	0	0
147	integer	9_line_srvc_cnt	2600000	260000	3.404	0	0	0	0	0	10	0	0	0	0	0	0
148	integer	23_nppes_provider_zip	2600000	260000	1.6649	0	0	0	0	10	0	0	0	0	0	0	0
149	integer	7_hcpcs_code	2600000	260000	1.9106	0	0	0	0	8	2	0	0	0	0	0	0
150	integer	9_inventory	2409116	240911.6	4.1588	0	0	0	0	0	10	0	0	0	0	0	0
151	integer	47_table_id	2409116	240911.6	1.9975	0	0	0	0	0	10	0	0	0	0	0	0
152	integer	1_Number of Records	2409116	240911.6	30113.95	10	0	0	0	0	0	0	0	0	0	0	0
153	integer	34_period_duration	2409116	240911.6	19.2982	0	0	0	0	0	4	0	6	0	0	0	0
154	integer	6_homes_sold	2409116	240911.6	4.5434	0	0	0	0	0	10	0	0	0	0	0	0
155	integer	30_new_listings	2409116	240911.6	4.3167	0	0	0	0	0	10	0	0	0	0	0	0
156	integer	9_inventory	2409116	240911.6	4.1911	0	0	0	0	0	10	0	0	0	0	0	0
157	integer	47_table_id	2409116	240911.6	2.0005	0	0	0	0	0	10	0	0	0	0	0	0
158	integer	1_Number of Records	2409116	240911.6	30113.95	10	0	0	0	0	0	0	0	0	0	0	0
159	integer	34_period_duration	2409116	240911.6	14.2572	0	0	0	0	0	5	0	5	0	0	0	0
160	integer	6_homes_sold	2409116	240911.6	4.5693	0	0	0	0	0	10	0	0	0	0	0	0
161	integer	30_new_listings	2409116	240911.6	4.339	0	0	0	0	0	10	0	0	0	0	0	0
162	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
163	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
164	integer	43_NB_ETS	2600000	260000	6.7256	0	0	0	0	0	10	0	0	0	0	0	0
165	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
166	integer	42_NB_DE_PE	2600000	260000	3.9289	0	0	0	0	0	10	0	0	0	0	0	0
167	integer	53_TK_SIRET	2600000	260000	12.4672	0	0	0	0	0	10	0	0	0	0	0	0
168	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
169	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
170	integer	43_NB_ETS	2600000	260000	6.6776	0	0	0	0	0	10	0	0	0	0	0	0
171	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
172	integer	42_NB_DE_PE	2600000	260000	3.9317	0	0	0	0	0	10	0	0	0	0	0	0
173	integer	53_TK_SIRET	2600000	260000	12.3645	0	0	0	0	0	10	0	0	0	0	0	0
174	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
175	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
176	integer	43_NB_ETS	2600000	260000	6.6948	0	0	0	0	0	10	0	0	0	0	0	0
177	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
178	integer	42_NB_DE_PE	2600000	260000	3.9328	0	0	0	0	0	10	0	0	0	0	0	0
179	integer	53_TK_SIRET	2600000	260000	12.3438	0	0	0	0	0	10	0	0	0	0	0	0
180	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
181	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
182	integer	43_NB_ETS	2600000	260000	6.695	0	0	0	0	0	10	0	0	0	0	0	0
183	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
184	integer	42_NB_DE_PE	2600000	260000	3.9346	0	0	0	0	0	10	0	0	0	0	0	0
185	integer	53_TK_SIRET	2600000	260000	12.4364	0	0	0	0	0	10	0	0	0	0	0	0
186	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
187	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
188	integer	43_NB_ETS	2600000	260000	6.6814	0	0	0	0	0	10	0	0	0	0	0	0
189	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
190	integer	42_NB_DE_PE	2600000	260000	3.9382	0	0	0	0	0	10	0	0	0	0	0	0
191	integer	53_TK_SIRET	2600000	260000	12.3951	0	0	0	0	0	10	0	0	0	0	0	0
192	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
193	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
194	integer	43_NB_ETS	2600000	260000	6.6855	0	0	0	0	0	10	0	0	0	0	0	0
195	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
196	integer	42_NB_DE_PE	2600000	260000	3.9385	0	0	0	0	0	10	0	0	0	0	0	0
197	integer	53_TK_SIRET	2600000	260000	12.3812	0	0	0	0	0	10	0	0	0	0	0	0
198	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
199	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
200	integer	43_NB_ETS	2600000	260000	6.6829	0	0	0	0	0	10	0	0	0	0	0	0
201	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
202	integer	42_NB_DE_PE	2600000	260000	3.9294	0	0	0	0	0	10	0	0	0	0	0	0
203	integer	53_TK_SIRET	2600000	260000	12.4169	0	0	0	0	0	10	0	0	0	0	0	0
204	integer	5_Calculation_9301203172454540	395124	197562	31.3292	0	0	0	0	0	2	0	0	0	0	0	0
205	integer	8_Number of Records	395124	197562	106.3305	0	0	0	0	0	2	0	0	0	0	0	0
206	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
207	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
208	integer	43_NB_ETS	2600000	260000	6.714	0	0	0	0	0	10	0	0	0	0	0	0
209	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
210	integer	42_NB_DE_PE	2600000	260000	3.9306	0	0	0	0	0	10	0	0	0	0	0	0
211	integer	53_TK_SIRET	2600000	260000	12.397	0	0	0	0	0	10	0	0	0	0	0	0
212	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
213	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
214	integer	43_NB_ETS	2600000	260000	6.6936	0	0	0	0	0	10	0	0	0	0	0	0
215	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
216	integer	42_NB_DE_PE	2600000	260000	3.9505	0	0	0	0	0	10	0	0	0	0	0	0
217	integer	53_TK_SIRET	2600000	260000	12.3633	0	0	0	0	0	10	0	0	0	0	0	0
218	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
219	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
220	integer	43_NB_ETS	2600000	260000	6.7443	0	0	0	0	0	10	0	0	0	0	0	0
221	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
222	integer	42_NB_DE_PE	2600000	260000	3.9357	0	0	0	0	0	10	0	0	0	0	0	0
223	integer	53_TK_SIRET	2600000	260000	12.4784	0	0	0	0	0	10	0	0	0	0	0	0
224	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
225	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
226	integer	43_NB_ETS	2600000	260000	6.7274	0	0	0	0	0	10	0	0	0	0	0	0
227	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
228	integer	42_NB_DE_PE	2600000	260000	3.9305	0	0	0	0	0	10	0	0	0	0	0	0
229	integer	53_TK_SIRET	2600000	260000	12.3784	0	0	0	0	0	10	0	0	0	0	0	0
230	integer	48_REPERE1 (copie)	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
231	integer	22_Calculation_163536984210948109	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
232	integer	43_NB_ETS	2600000	260000	6.7085	0	0	0	0	0	10	0	0	0	0	0	0
233	integer	45_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
234	integer	42_NB_DE_PE	2600000	260000	3.9278	0	0	0	0	0	10	0	0	0	0	0	0
235	integer	53_TK_SIRET	2600000	260000	12.4583	0	0	0	0	0	10	0	0	0	0	0	0
236	integer	4_BENE_DAY_SRVC_CNT	2571508	257150.8	3.6805	0	0	0	0	0	10	0	0	0	0	0	0
237	integer	11_NPI	2571508	257150.8	1.4855	0	0	0	0	10	0	0	0	0	0	0	0
238	integer	21_Number of Records	2571508	257150.8	32143.85	10	0	0	0	0	0	0	0	0	0	0	0
239	integer	20_NPPES_PROVIDER_ZIP	2571508	257150.8	1.6758	0	0	0	0	10	0	0	0	0	0	0	0
240	integer	5_BENE_UNIQUE_CNT	2571508	257150.8	3.9748	0	0	0	0	0	10	0	0	0	0	0	0
241	integer	4_BENE_DAY_SRVC_CNT	2571508	257150.8	3.6852	0	0	0	0	0	10	0	0	0	0	0	0
242	integer	11_NPI	2571508	257150.8	1.4882	0	0	0	0	10	0	0	0	0	0	0	0
243	integer	21_Number of Records	2571508	257150.8	32143.85	10	0	0	0	0	0	0	0	0	0	0	0
244	integer	20_NPPES_PROVIDER_ZIP	2571508	257150.8	1.679	0	0	0	0	10	0	0	0	0	0	0	0
245	integer	5_BENE_UNIQUE_CNT	2571508	257150.8	3.9762	0	0	0	0	0	10	0	0	0	0	0	0
246	integer	9_award_type_key	2600000	260000	102.1531	4	0	0	0	0	4	0	2	0	0	0	0
247	integer	21_count_fetched	2600000	260000	2.3135	0	0	0	2	6	2	0	0	0	0	0	0
248	integer	6_ase_rowid	2600000	260000	6.0954	5	0	0	0	0	4	0	0	0	1	0	0
249	integer	22_count_total	2600000	260000	2.3135	0	0	0	2	6	2	0	0	0	0	0	0
250	integer	46_psc_key	2600000	260000	3.5695	0	0	0	1	4	0	0	5	0	0	0	0
251	integer	1_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
252	integer	28_funding_agency_key	2600000	260000	155.9688	0	0	0	0	0	0	0	9	0	1	0	0
253	integer	25_fk_rec_mat	2600000	260000	14.0221	0	0	0	0	0	7	0	3	0	0	0	0
254	integer	24_fk_epa_des_prod	2600000	260000	11.5123	0	0	0	0	0	9	0	1	0	0	0	0
255	integer	9_award_type_key	2395892	239589.2	132.2017	5	0	0	0	0	3	0	2	0	0	0	0
256	integer	21_count_fetched	2395892	239589.2	2.7091	0	0	0	3	5	1	0	1	0	0	0	0
257	integer	6_ase_rowid	2395892	239589.2	5.4897	5	0	0	0	0	4	0	0	0	1	0	0
258	integer	22_count_total	2395892	239589.2	2.5153	0	0	0	3	5	2	0	0	0	0	0	0
259	integer	46_psc_key	2395892	239589.2	5.001	0	0	0	1	2	0	0	7	0	0	0	0
260	integer	1_Number of Records	2395892	239589.2	29948.65	10	0	0	0	0	0	0	0	0	0	0	0
261	integer	28_funding_agency_key	2395892	239589.2	163.6874	0	0	0	0	0	0	0	9	0	1	0	0
262	integer	25_fk_rec_mat	2395892	239589.2	12.8892	0	0	0	0	0	8	0	2	0	0	0	0
263	integer	24_fk_epa_des_prod	2395892	239589.2	14.6821	0	0	0	0	0	7	0	3	0	0	0	0
264	integer	9_award_type_key	2600000	260000	204.6438	4	0	0	0	0	2	0	4	0	0	0	0
265	integer	21_count_fetched	2600000	260000	2.3774	0	0	0	3	6	1	0	0	0	0	0	0
266	integer	6_ase_rowid	2600000	260000	5.8739	5	0	0	0	0	4	0	0	0	1	0	0
267	integer	22_count_total	2600000	260000	2.6872	0	0	0	3	4	2	0	1	0	0	0	0
268	integer	46_psc_key	2600000	260000	3.7541	0	0	0	0	4	0	0	6	0	0	0	0
269	integer	1_Number of Records	2600000	260000	32500	10	0	0	0	0	0	0	0	0	0	0	0
270	integer	28_funding_agency_key	2600000	260000	166.0175	0	0	0	0	0	0	0	9	0	1	0	0
271	integer	25_fk_rec_mat	2600000	260000	15.7838	0	0	0	0	0	6	0	4	0	0	0	0
272	integer	24_fk_epa_des_prod	2600000	260000	12.7241	0	0	0	0	0	8	0	2	0	0	0	0
273	integer	9_award_type_key	2600000	260000	207.3861	4	0	0	0	0	2	0	4	0	0	0	0
274	integer	21_count_fetched	2600000	260000	2.4498	0	0	0	3	5	2	0	0	0	0	0	0
275	integer	6_ase_rowid	2600000	260000	6.0456	5	0	0	0	0	4	0	0	0	1	0	0
276	integer	22_count_total	2600000	260000	2.4498	0	0	0	3	5	2	0	0	0	0	0	0
277	integer	46_psc_key	2600000	260000	3.3802	0	0	0	0	5	0	0	5	0	0	0	0
