integer	"11_Corte"	2600000	10.0802	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"8_Cols"	2600000	358.3241	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"29_Plgs"	2600000	311.0048	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"7_Codigo"	2600000	6.0323	1.6435	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"15_Duracion"	2600000	10.7128	3.9538	0	0	0	10	0	0	0	0	0	0	0	0	
integer	"14_Disco"	2600000	20.5501	3.9938	0	7	0	3	0	0	0	0	0	0	0	0	
integer	"3_A�o"	2600000	5000.0000	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"12_De_Npags"	2600000	10.7738	3.9981	0	9	0	1	0	0	0	0	0	0	0	0	
integer	"28_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"21_Hora_Pagina"	2600000	3.0813	1.7509	0	0	0	0	9	0	0	0	0	0	1	0	
integer	"30_Posicion_Edicion"	2600000	9.8546	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"33_SEMANA"	2600000	3166.8697	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"13_Dia_Semana"	2600000	1520.4678	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"27_NumAnuncios"	2600000	5882.3529	39.9508	9	1	0	0	0	0	0	0	0	0	0	0	
integer	"11_Corte"	2600000	10.3533	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"8_Cols"	2600000	342.7366	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"29_Plgs"	2600000	297.3468	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"7_Codigo"	2600000	5.9649	1.6345	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"15_Duracion"	2600000	10.4815	3.9539	0	0	0	10	0	0	0	0	0	0	0	0	
integer	"14_Disco"	2600000	20.2732	3.9970	0	9	0	1	0	0	0	0	0	0	0	0	
integer	"3_A�o"	2600000	5000.0000	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"12_De_Npags"	2600000	10.3573	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"28_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"21_Hora_Pagina"	2600000	3.3258	1.9103	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"30_Posicion_Edicion"	2600000	9.7104	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"33_SEMANA"	2600000	3291.1392	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"13_Dia_Semana"	2600000	1528.5126	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"27_NumAnuncios"	2600000	5882.3529	39.9508	9	1	0	0	0	0	0	0	0	0	0	0	
integer	"11_Corte"	2600000	10.0315	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"8_Cols"	2600000	336.5260	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"29_Plgs"	2600000	293.3544	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"7_Codigo"	2600000	6.0045	1.6470	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"15_Duracion"	2600000	10.6607	3.9542	0	0	0	10	0	0	0	0	0	0	0	0	
integer	"14_Disco"	2600000	20.3473	3.9937	0	7	0	3	0	0	0	0	0	0	0	0	
integer	"3_A�o"	2600000	5000.0000	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"12_De_Npags"	2600000	10.6787	3.9981	0	9	0	1	0	0	0	0	0	0	0	0	
integer	"28_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"21_Hora_Pagina"	2600000	3.0724	1.7509	0	0	0	0	9	0	0	0	0	0	1	0	
integer	"30_Posicion_Edicion"	2600000	9.7798	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"33_SEMANA"	2600000	3266.3317	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"13_Dia_Semana"	2600000	1561.5616	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"27_NumAnuncios"	2600000	5882.3529	39.9508	9	1	0	0	0	0	0	0	0	0	0	0	
integer	"11_Corte"	2600000	10.1147	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"8_Cols"	2600000	349.0870	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"29_Plgs"	2600000	304.0580	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"7_Codigo"	2600000	6.0499	1.6490	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"15_Duracion"	2600000	10.6521	3.9535	0	0	0	10	0	0	0	0	0	0	0	0	
integer	"14_Disco"	2600000	20.1128	3.9962	0	8	0	2	0	0	0	0	0	0	0	0	
integer	"3_A�o"	2600000	5000.0000	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"12_De_Npags"	2600000	10.8069	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"28_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"21_Hora_Pagina"	2600000	3.0802	1.7510	0	0	0	0	9	0	0	0	0	0	1	0	
integer	"9_inventory"	2500220	4.3124	1.8917	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"27_new_listings"	2500220	4.4210	1.9279	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"31_period_duration"	2500220	3268.2614	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"44_table_id"	2500220	3.8958	1.3046	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2500220	5682.3182	31252.7500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"6_homes_sold"	2500220	4.7394	1.9385	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"9_inventory"	2500220	4.2831	1.8900	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"27_new_listings"	2500220	4.4167	1.9266	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"31_period_duration"	2500220	3209.5250	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"44_table_id"	2500220	3.8355	1.2991	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2500220	5682.3182	31252.7500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"6_homes_sold"	2500220	4.7495	1.9380	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"9_inventory"	2500220	4.2807	1.8891	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"27_new_listings"	2500220	4.4048	1.9266	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"31_period_duration"	2500220	3329.1877	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"44_table_id"	2500220	3.8725	1.3042	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2500220	5682.3182	31252.7500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"6_homes_sold"	2500220	4.7307	1.9374	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"9_inventory"	2500220	4.3013	1.8899	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"27_new_listings"	2500220	4.4247	1.9267	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"31_period_duration"	2500220	3289.7632	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"44_table_id"	2500220	3.8783	1.3054	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2500220	5682.3182	31252.7500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"6_homes_sold"	2500220	4.7451	1.9377	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"6_bene_unique_cnt"	2600000	4.4866	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"5_bene_day_srvc_cnt"	2600000	3.9809	1.9887	0	0	9	0	1	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"11_npi"	2600000	2.1449	1.5905	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"9_line_srvc_cnt"	2600000	3.8406	1.9172	0	0	4	0	6	0	0	0	0	0	0	0	
integer	"23_nppes_provider_zip"	2600000	2.6859	1.6667	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"7_hcpcs_code"	2600000	8.8539	1.9169	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"6_bene_unique_cnt"	2600000	4.4939	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"5_bene_day_srvc_cnt"	2600000	3.9811	1.9885	0	0	9	0	1	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"11_npi"	2600000	2.1340	1.5877	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"9_line_srvc_cnt"	2600000	3.8443	1.9180	0	0	4	0	6	0	0	0	0	0	0	0	
integer	"23_nppes_provider_zip"	2600000	2.6762	1.6649	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"7_hcpcs_code"	2600000	8.8939	1.9171	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"9_inventory"	2409116	4.3305	1.8911	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"47_table_id"	2409116	3.8417	1.3173	0	0	1	0	9	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2409116	5487.7358	30113.9500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"34_period_duration"	2409116	3282.1744	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"6_homes_sold"	2409116	4.7468	1.9367	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"30_new_listings"	2409116	4.4642	1.9277	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"9_inventory"	2409116	4.3510	1.8927	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"47_table_id"	2409116	3.8128	1.3176	0	0	1	0	9	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2409116	5487.7358	30113.9500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"34_period_duration"	2409116	3100.5354	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"6_homes_sold"	2409116	4.7624	1.9377	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"30_new_listings"	2409116	4.4696	1.9288	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5518	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.3454	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.9054	3.3119	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.4943	2.1035	0	0	9	1	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4250	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.7892	3.3126	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5239	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.3951	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.7333	3.3122	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5106	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4174	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.8631	3.3115	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.4970	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4325	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.8036	3.3117	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5061	2.1034	0	0	9	1	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4804	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.8281	3.3125	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5077	2.1034	0	0	9	1	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4195	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.8648	3.3125	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"5_Calculation_9301203172454540"	395124	759.8538	3.9994	0	2	0	0	0	0	0	0	0	0	0	0	
integer	"8_Number of Records"	395124	793.4217	3.9994	0	2	0	0	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5309	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4026	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.7739	3.3113	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5157	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4487	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.7811	3.3120	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5671	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4110	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.8825	3.3121	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5546	2.1034	0	0	9	1	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.4124	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.7815	3.3124	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"48_REPERE1 (copie)"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"22_Calculation_163536984210948109"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"43_NB_ETS"	2600000	7.5346	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"45_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"42_NB_DE_PE"	2600000	6.3938	1.9999	0	0	10	0	0	0	0	0	0	0	0	0	
integer	"53_TK_SIRET"	2600000	15.8659	3.3117	0	0	2	8	0	0	0	0	0	0	0	0	
integer	"4_BENE_DAY_SRVC_CNT"	2571508	3.8384	1.9949	0	0	9	0	1	0	0	0	0	0	0	0	
integer	"11_NPI"	2571508	2.1046	1.4855	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"21_Number of Records"	2571508	5844.3364	32143.8500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"20_NPPES_PROVIDER_ZIP"	2571508	3.3513	1.6758	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"5_BENE_UNIQUE_CNT"	2571508	4.1595	1.9949	0	0	9	0	1	0	0	0	0	0	0	0	
integer	"4_BENE_DAY_SRVC_CNT"	2571508	3.8420	1.9949	0	0	9	0	1	0	0	0	0	0	0	0	
integer	"11_NPI"	2571508	2.1065	1.4882	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"21_Number of Records"	2571508	5844.3364	32143.8500	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"20_NPPES_PROVIDER_ZIP"	2571508	3.3645	1.6790	0	0	0	0	10	0	0	0	0	0	0	0	
integer	"5_BENE_UNIQUE_CNT"	2571508	4.1585	1.9949	0	0	9	0	1	0	0	0	0	0	0	0	
integer	"9_award_type_key"	2600000	3698.4353	6.6653	4	6	0	0	0	0	0	0	0	0	0	0	
integer	"21_count_fetched"	2600000	7.2613	2.1881	0	0	0	2	8	0	0	0	0	0	0	0	
integer	"6_ase_rowid"	2600000	6.9802	2.3258	5	0	0	0	4	0	0	0	0	0	1	0	
integer	"22_count_total"	2600000	7.2613	2.1881	0	0	0	2	8	0	0	0	0	0	0	0	
integer	"46_psc_key"	2600000	12.6484	2.2920	0	0	0	3	7	0	0	0	0	0	0	0	
integer	"1_Number of Records"	2600000	5909.0909	32500.0000	10	0	0	0	0	0	0	0	0	0	0	0	
integer	"28_funding_agency_key"	2600000	211.9162	3.9881	0	0	0	10	0	0	0	0	0	0	0	0	
integer	"25_fk_rec_mat"	2600000	68.4427	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"24_fk_epa_des_prod"	2600000	74.6976	3.9995	0	10	0	0	0	0	0	0	0	0	0	0	
integer	"9_award_type_key"	2395892	3839.5705	7.3702	5	5	0	0	0	0	0	0	0	0	0	0	
integer	"21_count_fetched"	2395892	7.5321	2.3493	0	0	0	3	7	0	0	0	0	0	0	0	
integer	"6_ase_rowid"	2395892	6.2887	2.1266	5	0	0	0	4	0	0	0	0	0	1	0	
integer	"22_count_total"	2395892	7.5321	2.3493	0	0	0	3	7	0	0	0	0	0	0	0	
