Redfin1;Redfin1_1;21_median_ppsf;double;12962272
Medicare2;Medicare2_1;3_average_Medicare_payment_amt;double;36263252
Medicare2;Medicare2_1;2_average_Medicare_allowed_amt;double;23295900
Medicare2;Medicare2_1;28_stdev_submitted_chrg_amt;double;21035700
Medicare2;Medicare2_1;4_average_submitted_chrg_amt;double;22370936
Medicare2;Medicare2_1;27_stdev_Medicare_payment_amt;double;48737848
Medicare2;Medicare2_1;26_stdev_Medicare_allowed_amt;double;24187772
Redfin3;Redfin3_1;14_median_dom_yoy;double;3418584
Redfin3;Redfin3_1;19_median_list_price_mom;double;10256984
Redfin3;Redfin3_1;44_sold_above_list_yoy;double;6754684
Redfin3;Redfin3_1;27_months_of_supply;double;678660
Redfin3;Redfin3_1;22_median_ppsf_mom;double;18114072
Redfin3;Redfin3_1;13_median_dom_mom;double;3084336
Redfin3;Redfin3_1;3_avg_sale_to_list_mom;double;18150048
Redfin3;Redfin3_1;8_homes_sold_yoy;double;4260964
Redfin3;Redfin3_1;4_avg_sale_to_list_yoy;double;18408776
Redfin3;Redfin3_1;25_median_sale_price_mom;double;9523040
Redfin3;Redfin3_1;16_median_list_ppsf_mom;double;18036880
Redfin3;Redfin3_1;23_median_ppsf_yoy;double;18812580
Redfin3;Redfin3_1;43_sold_above_list_mom;double;6573992
Redfin3;Redfin3_1;17_median_list_ppsf_yoy;double;18109916
Redfin3;Redfin3_1;42_sold_above_list;double;3597728
Redfin3;Redfin3_1;11_inventory_yoy;double;4864512
Redfin3;Redfin3_1;26_median_sale_price_yoy;double;10344644
Redfin3;Redfin3_1;37_price_drops_mom;double;1605416
Redfin3;Redfin3_1;36_price_drops;double;921068
Redfin3;Redfin3_1;7_homes_sold_mom;double;4167956
Redfin3;Redfin3_1;10_inventory_mom;double;4457520
Redfin3;Redfin3_1;28_months_of_supply_mom;double;692444
Redfin3;Redfin3_1;31_new_listings_mom;double;4347912
Redfin3;Redfin3_1;15_median_list_ppsf;double;14015380
Redfin3;Redfin3_1;38_price_drops_yoy;double;1396716
Redfin3;Redfin3_1;29_months_of_supply_yoy;double;683916
Redfin3;Redfin3_1;24_median_sale_price;double;5287588
Redfin3;Redfin3_1;2_avg_sale_to_list;double;15621064
Redfin3;Redfin3_1;18_median_list_price;double;5165052
Redfin3;Redfin3_1;12_median_dom;double;3374064
Redfin3;Redfin3_1;32_new_listings_yoy;double;4344632
Redfin3;Redfin3_1;20_median_list_price_yoy;double;10960140
Redfin3;Redfin3_1;21_median_ppsf;double;13865060
SalariesFrance;SalariesFrance_1;16_APPRENTI;double;7775036
SalariesFrance;SalariesFrance_1;28_EMBAUCHE_CDD;double;8034556
SalariesFrance;SalariesFrance_1;7_ADECCO_NB_CANDIDATS;double;740304
SalariesFrance;SalariesFrance_1;12_AG_40_49;double;6128620
SalariesFrance;SalariesFrance_1;9_ADECCO_SALAIRES_BRUTS;double;1256084
SalariesFrance;SalariesFrance_1;11_AG_30_39;double;5736732
SalariesFrance;SalariesFrance_1;27_EMBAUCHES_NP1;double;7474764
SalariesFrance;SalariesFrance_1;26_EMBAUCHES_NM1;double;7382932
SalariesFrance;SalariesFrance_1;15_AG_P55;double;5294980
SalariesFrance;SalariesFrance_1;34_INTERIM_NM1;double;3644464
SalariesFrance;SalariesFrance_1;35_INTERIM_NP1;double;3706204
SalariesFrance;SalariesFrance_1;51_SALAIRE_BRUT;double;1525056
SalariesFrance;SalariesFrance_1;23_Calculation_392657618632466432;double;7883980
SalariesFrance;SalariesFrance_1;13_AG_50_54;double;5152464
SalariesFrance;SalariesFrance_1;33_HOMMES;double;7813380
SalariesFrance;SalariesFrance_1;10_AG_25_29;double;4452500
SalariesFrance;SalariesFrance_1;31_EMPSAL_NP1;double;7858320
SalariesFrance;SalariesFrance_1;24_Calculation_393783518250995712;double;1468384
SalariesFrance;SalariesFrance_1;52_SALAIRE_VF;double;1316100
SalariesFrance;SalariesFrance_1;32_FEMMES;double;7753648
SalariesFrance;SalariesFrance_1;18_BMO_INTENTIONS;double;6779372
SalariesFrance;SalariesFrance_1;17_BMO_DIFFICILE;double;5576788
SalariesFrance;SalariesFrance_1;40_Latitude;double;3178536
SalariesFrance;SalariesFrance_1;19_BMO_SAISON;double;3464712
SalariesFrance;SalariesFrance_1;30_EMPSAL_NM1;double;7605884
SalariesFrance;SalariesFrance_1;29_EMBAUCHE_CDI;double;8091240
SalariesFrance;SalariesFrance_1;41_Longitude;double;3383076
SalariesFrance;SalariesFrance_1;25_EMBAUCHES_GLOBAL;double;8387320
SalariesFrance;SalariesFrance_1;14_AG_M25;double;4090356
SalariesFrance;SalariesFrance_1;8_ADECCO_NB_CAND_METIERS_PROCHES;double;768156
CMSprovider;CMSprovider_1;26_STDEV_SUBMITTED_CHRG_AMT;double;21447624
CMSprovider;CMSprovider_1;9_LINE_SRVC_CNT;double;10323008
CMSprovider;CMSprovider_1;25_STDEV_MEDICARE_PAYMENT_AMT;double;57157536
CMSprovider;CMSprovider_1;24_STDEV_MEDICARE_ALLOWED_AMT;double;23525384
CMSprovider;CMSprovider_1;2_AVERAGE_MEDICARE_PAYMENT_AMT;double;38468804
CMSprovider;CMSprovider_1;1_AVERAGE_MEDICARE_ALLOWED_AMT;double;20089216
CMSprovider;CMSprovider_1;3_AVERAGE_SUBMITTED_CHRG_AMT;double;20969388
CommonGovernment;CommonGovernment_1;32_gwacs;double;155676
CommonGovernment;CommonGovernment_1;39_obligatedamount_1;double;13380
CommonGovernment;CommonGovernment_1;26_ftsdollar;double;193856
CommonGovernment;CommonGovernment_1;30_gsadollar;double;4533276
CommonGovernment;CommonGovernment_1;37_nongsadollar;double;24374908
CommonGovernment;CommonGovernment_1;10_baseandalloptionsvalue;double;28806120
CommonGovernment;CommonGovernment_1;31_gsaotherdollar;double;1432916
CommonGovernment;CommonGovernment_1;38_obligatedamount;double;29821592
CommonGovernment;CommonGovernment_1;11_baseandexercisedoptionsvalue;double;29173232
CommonGovernment;CommonGovernment_1;40_pbsdollar;double;408148
Euro2016;Euro2016_1;9_subjectivity_confidence;double;7604936
Euro2016;Euro2016_1;7_polarity_confidence;double;11301984
MedPayment1;MedPayment1_1;3_average_Medicare_payment_amt;double;36398052
MedPayment1;MedPayment1_1;2_average_Medicare_allowed_amt;double;23309072
MedPayment1;MedPayment1_1;28_stdev_submitted_chrg_amt;double;21045084
MedPayment1;MedPayment1_1;9_line_srvc_cnt;double;10386100
MedPayment1;MedPayment1_1;4_average_submitted_chrg_amt;double;22254284
MedPayment1;MedPayment1_1;27_stdev_Medicare_payment_amt;double;48784560
MedPayment1;MedPayment1_1;26_stdev_Medicare_allowed_amt;double;24206404
Arade;Arade_1;9_F9;double;29565220
Arade;Arade_1;4_F4;double;30511264
Arade;Arade_1;8_F8;double;29530140
Arade;Arade_1;5_F5;double;31020484
Telco;Telco_1;167_TOTAL_VAS_REV_P1;double;5263932
Telco;Telco_1;15_CHRGD_CALLS_P3;double;2345972
Telco;Telco_1;171_TOTAL_VAS_REV_P6;double;5853916
Telco;Telco_1;53_IDD_MINS_P6;double;1034444
Telco;Telco_1;143_TOTAL_INCOMING_MIN_P2;double;6926656
Telco;Telco_1;122_RECHRG_TOTAL_TRANS_P2;double;1751756
Telco;Telco_1;69_LAST_RCHRG_AMT;double;1334012
Telco;Telco_1;39_FREE_SMS_P1;double;2914812
Telco;Telco_1;57_IDD_REV_P4;double;494224
Telco;Telco_1;129_REVENUE_SMS_P4;double;2187860
Telco;Telco_1;107_RECHRG_INC_MIN_USED_P2;double;7589812
Telco;Telco_1;127_REVENUE_SMS_P2;double;3270680
Telco;Telco_1;21_CHRGD_MINS_P4;double;4269692
Telco;Telco_1;90_ONNET_CALLS_P2;double;2979224
Telco;Telco_1;41_FREE_SMS_P3;double;2146116
Telco;Telco_1;153_TOTAL_MINS_P2;double;6242188
Telco;Telco_1;74_OFFNET_CALLS_P1;double;2864436
Telco;Telco_1;140_TOTAL_CALLS_REV_P4;double;4109440
Telco;Telco_1;7_BALANCE_END_P2;double;3745624
Telco;Telco_1;115_RECHRG_TOTAL_LOAD_P6;double;4234152
Telco;Telco_1;134_TOTAL_CALLS_P3;double;2610312
Telco;Telco_1;95_ONNET_MINS_P2;double;5806536
Telco;Telco_1;2_ARPU_P1;double;9001264
Telco;Telco_1;109_RECHRG_INC_MIN_USED_P4;double;6075828
Telco;Telco_1;135_TOTAL_CALLS_P4;double;2474604
Telco;Telco_1;158_TOTAL_OUTGOING_MIN_P2;double;6192236
Telco;Telco_1;89_ONNET_CALLS_P1;double;3023220
Telco;Telco_1;96_ONNET_MINS_P3;double;4440000
Telco;Telco_1;8_CHARGD_SMS_P1;double;2273344
Telco;Telco_1;120_RECHRG_TOTAL_SUBS_P6;double;413988
Telco;Telco_1;20_CHRGD_MINS_P3;double;4419808
Telco;Telco_1;145_TOTAL_INCOMING_MIN_P4;double;5367532
Telco;Telco_1;130_REVENUE_SMS_P6;double;4018284
Telco;Telco_1;99_ONNET_REV_P1;double;4848692
Telco;Telco_1;126_REVENUE_SMS_P1;double;3305760
Telco;Telco_1;62_INCOMING_INC_REV_P4;double;4228512
Telco;Telco_1;80_OFFNET_MINS_P2;double;5213956
Telco;Telco_1;66_INCOMING_TOTAL_CALLS_P3;double;2789932
Telco;Telco_1;146_TOTAL_INCOMING_MIN_P6;double;8211432
Telco;Telco_1;174_TOTA_OUTGOING_REV_P3;double;5712920
Telco;Telco_1;12_CHARGD_SMS_P6;double;2742068
Telco;Telco_1;37_FREE_MINS_P4;double;2895672
Telco;Telco_1;46_IDD_CALLS_P3;double;367172
Telco;Telco_1;154_TOTAL_MINS_P3;double;4908432
Telco;Telco_1;113_RECHRG_TOTAL_LOAD_P3;double;2549808
Telco;Telco_1;93_ONNET_CALLS_P6;double;2964868
Telco;Telco_1;49_IDD_MINS_P1;double;1110556
Telco;Telco_1;161_TOTAL_OUTGOING_MIN_P6;double;7202592
Telco;Telco_1;125_RECHRG_TOTAL_TRANS_P6;double;2265716
Telco;Telco_1;98_ONNET_MINS_P6;double;5804764
Telco;Telco_1;168_TOTAL_VAS_REV_P2;double;4877052
Telco;Telco_1;108_RECHRG_INC_MIN_USED_P3;double;6191360
Telco;Telco_1;164_TOTAL_SMS_P3;double;2489452
Telco;Telco_1;151_TOTAL_INCOMING_REV_P6;double;5773640
Telco;Telco_1;11_CHARGD_SMS_P4;double;1538916
Telco;Telco_1;54_IDD_REV_P1;double;806628
Telco;Telco_1;114_RECHRG_TOTAL_LOAD_P4;double;2298904
Telco;Telco_1;163_TOTAL_SMS_P2;double;3363388
Telco;Telco_1;14_CHRGD_CALLS_P2;double;3039916
Telco;Telco_1;23_CHRGD_REV_P1;double;5667016
Telco;Telco_1;22_CHRGD_MINS_P6;double;5623004
Telco;Telco_1;102_ONNET_REV_P4;double;3400300
Telco;Telco_1;123_RECHRG_TOTAL_TRANS_P3;double;1302904
Telco;Telco_1;83_OFFNET_MINS_P6;double;5209828
Telco;Telco_1;139_TOTAL_CALLS_REV_P3;double;4269384
Telco;Telco_1;144_TOTAL_INCOMING_MIN_P3;double;5511388
Telco;Telco_1;179_UNIQUE_SUBS_SMS_P3;double;1641656
Telco;Telco_1;78_OFFNET_CALLS_P6;double;2794932
Telco;Telco_1;47_IDD_CALLS_P4;double;382936
Telco;Telco_1;17_CHRGD_CALLS_P6;double;3026144
Telco;Telco_1;43_FREE_SMS_P6;double;3537340
Telco;Telco_1;88_OFFNET_REV_P6;double;4052108
Telco;Telco_1;38_FREE_MINS_P6;double;4295612
Telco;Telco_1;103_ONNET_REV_P6;double;4703140
Telco;Telco_1;157_TOTAL_OUTGOING_MIN_P1;double;6678240
Telco;Telco_1;91_ONNET_CALLS_P3;double;2267440
Telco;Telco_1;173_TOTA_OUTGOING_REV_P2;double;6868060
Telco;Telco_1;136_TOTAL_CALLS_P6;double;3336156
Telco;Telco_1;81_OFFNET_MINS_P3;double;4014056
Telco;Telco_1;25_CHRGD_REV_P3;double;4269384
Telco;Telco_1;48_IDD_CALLS_P6;double;573728
Telco;Telco_1;86_OFFNET_REV_P3;double;3138232
Telco;Telco_1;55_IDD_REV_P2;double;752548
Telco;Telco_1;132_TOTAL_CALLS_P1;double;3397416
Telco;Telco_1;5_ARPU_P4;double;6275772
Telco;Telco_1;141_TOTAL_CALLS_REV_P6;double;5491460
Telco;Telco_1;94_ONNET_MINS_P1;double;5879048
Telco;Telco_1;30_FREE_CALLS_P2;double;2356296
Telco;Telco_1;44_IDD_CALLS_P1;double;614636
Telco;Telco_1;112_RECHRG_TOTAL_LOAD_P2;double;3415548
Telco;Telco_1;152_TOTAL_MINS_P1;double;6323528
Telco;Telco_1;77_OFFNET_CALLS_P4;double;2035708
Telco;Telco_1;165_TOTAL_SMS_P4;double;2433784
Telco;Telco_1;101_ONNET_REV_P3;double;3501824
Telco;Telco_1;172_TOTA_OUTGOING_REV_P1;double;7314292
Telco;Telco_1;31_FREE_CALLS_P3;double;1700704
Telco;Telco_1;27_CHRGD_REV_P6;double;5491460
Telco;Telco_1;10_CHARGD_SMS_P3;double;1592220
Telco;Telco_1;131_STATUS_END_P2;double;263416
Telco;Telco_1;124_RECHRG_TOTAL_TRANS_P4;double;1068284
Telco;Telco_1;117_RECHRG_TOTAL_SUBS_P2;double;358552
Telco;Telco_1;162_TOTAL_SMS_P1;double;3334164
Telco;Telco_1;56_IDD_REV_P3;double;469204
Telco;Telco_1;169_TOTAL_VAS_REV_P3;double;3758640
Telco;Telco_1;42_FREE_SMS_P4;double;2097236
Telco;Telco_1;138_TOTAL_CALLS_REV_P2;double;5490588
Telco;Telco_1;9_CHARGD_SMS_P2;double;2267420
Telco;Telco_1;50_IDD_MINS_P2;double;1036704
Telco;Telco_1;181_UNIQUE_SUBS_SMS_P6;double;2735184
Telco;Telco_1;4_ARPU_P3;double;6768376
Telco;Telco_1;149_TOTAL_INCOMING_REV_P3;double;3896708
Telco;Telco_1;79_OFFNET_MINS_P1;double;5343440
Telco;Telco_1;170_TOTAL_VAS_REV_P4;double;3641356
Telco;Telco_1;180_UNIQUE_SUBS_SMS_P4;double;1605292
Telco;Telco_1;84_OFFNET_REV_P1;double;4264388
Telco;Telco_1;178_UNIQUE_SUBS_SMS_P2;double;2313496
Telco;Telco_1;19_CHRGD_MINS_P2;double;5626500
Telco;Telco_1;175_TOTA_OUTGOING_REV_P4;double;7314292
Telco;Telco_1;155_TOTAL_MINS_P4;double;4737412
Telco;Telco_1;29_FREE_CALLS_P1;double;2406180
Telco;Telco_1;110_RECHRG_INC_MIN_USED_P6;double;8720096
Telco;Telco_1;36_FREE_MINS_P3;double;2942520
Telco;Telco_1;65_INCOMING_TOTAL_CALLS_P2;double;3469308
Telco;Telco_1;133_TOTAL_CALLS_P2;double;3340688
Telco;Telco_1;100_ONNET_REV_P2;double;4711372
Telco;Telco_1;106_RECHRG_INC_MIN_USED_P1;double;7902060
Telco;Telco_1;166_TOTAL_SMS_P6;double;3951120
Telco;Telco_1;24_CHRGD_REV_P2;double;5490588
Telco;Telco_1;87_OFFNET_REV_P4;double;3025500
Telco;Telco_1;159_TOTAL_OUTGOING_MIN_P3;double;5111360
Telco;Telco_1;35_FREE_MINS_P2;double;4301792
Telco;Telco_1;121_RECHRG_TOTAL_TRANS_P1;double;1980364
Telco;Telco_1;68_INCOMING_TOTAL_CALLS_P6;double;4008560
Telco;Telco_1;72_MSISDN;double;9959176
Telco;Telco_1;148_TOTAL_INCOMING_REV_P2;double;4900880
Telco;Telco_1;137_TOTAL_CALLS_REV_P1;double;5667016
Telco;Telco_1;92_ONNET_CALLS_P4;double;2174212
Telco;Telco_1;59_INCOMING_INC_REV_P1;double;5461736
Telco;Telco_1;6_ARPU_P6;double;9610264
Telco;Telco_1;128_REVENUE_SMS_P3;double;2244168
Telco;Telco_1;118_RECHRG_TOTAL_SUBS_P3;double;436756
Telco;Telco_1;60_INCOMING_INC_REV_P2;double;5249088
Telco;Telco_1;45_IDD_CALLS_P2;double;578428
Telco;Telco_1;61_INCOMING_INC_REV_P3;double;4281348
Telco;Telco_1;67_INCOMING_TOTAL_CALLS_P4;double;2718828
Telco;Telco_1;82_OFFNET_MINS_P4;double;3900244
Telco;Telco_1;32_FREE_CALLS_P4;double;1642612
Telco;Telco_1;176_TOTA_OUTGOING_REV_P6;double;7904680
Telco;Telco_1;16_CHRGD_CALLS_P4;double;2225644
Telco;Telco_1;26_CHRGD_REV_P4;double;4109440
Telco;Telco_1;75_OFFNET_CALLS_P2;double;2812332
Telco;Telco_1;64_INCOMING_TOTAL_CALLS_P1;double;3581544
Telco;Telco_1;85_OFFNET_REV_P2;double;4057456
Telco;Telco_1;76_OFFNET_CALLS_P3;double;2126544
Telco;Telco_1;33_FREE_CALLS_P6;double;2331452
Telco;Telco_1;111_RECHRG_TOTAL_LOAD_P1;double;3737096
Telco;Telco_1;52_IDD_MINS_P4;double;669584
Telco;Telco_1;13_CHRGD_CALLS_P1;double;3095096
Telco;Telco_1;150_TOTAL_INCOMING_REV_P4;double;3823864
Telco;Telco_1;119_RECHRG_TOTAL_SUBS_P4;double;260544
Telco;Telco_1;156_TOTAL_MINS_P6;double;6238952
Telco;Telco_1;3_ARPU_P2;double;8443520
Telco;Telco_1;51_IDD_MINS_P3;double;625544
Telco;Telco_1;58_IDD_REV_P6;double;754228
Telco;Telco_1;34_FREE_MINS_P1;double;4459840
Telco;Telco_1;18_CHRGD_MINS_P1;double;5692796
Telco;Telco_1;177_UNIQUE_SUBS_SMS_P1;double;2290056
Telco;Telco_1;160_TOTAL_OUTGOING_MIN_P4;double;4937220
Telco;Telco_1;142_TOTAL_INCOMING_MIN_P1;double;7380072
Telco;Telco_1;63_INCOMING_INC_REV_P6;double;6005632
Telco;Telco_1;147_TOTAL_INCOMING_REV_P1;double;5198372
Telco;Telco_1;116_RECHRG_TOTAL_SUBS_P1;double;528760
Telco;Telco_1;40_FREE_SMS_P2;double;2960740
Telco;Telco_1;97_ONNET_MINS_P4;double;4319968
MLB;MLB_68;27_theta;double;7469568
MLB;MLB_68;20_our.x;double;3525516
MLB;MLB_68;24_r;double;7149432
MLB;MLB_68;21_our.y;double;3215460
Redfin2;Redfin2_1;39_sold_above_list;double;3359864
Redfin2;Redfin2_1;34_price_drops_mom;double;1489768
Redfin2;Redfin2_1;14_median_dom_yoy;double;3197144
Redfin2;Redfin2_1;19_median_list_price_mom;double;9600200
Redfin2;Redfin2_1;22_median_ppsf_mom;double;16916560
Redfin2;Redfin2_1;13_median_dom_mom;double;2877992
Redfin2;Redfin2_1;3_avg_sale_to_list_mom;double;17190792
Redfin2;Redfin2_1;8_homes_sold_yoy;double;3964428
Redfin2;Redfin2_1;4_avg_sale_to_list_yoy;double;17378200
Redfin2;Redfin2_1;25_median_sale_price_mom;double;8914504
Redfin2;Redfin2_1;28_new_listings_mom;double;4069796
Redfin2;Redfin2_1;16_median_list_ppsf_mom;double;16849240
Redfin2;Redfin2_1;23_median_ppsf_yoy;double;17528728
Redfin2;Redfin2_1;17_median_list_ppsf_yoy;double;16859904
Redfin2;Redfin2_1;11_inventory_yoy;double;4577788
Redfin2;Redfin2_1;26_median_sale_price_yoy;double;9664748
Redfin2;Redfin2_1;7_homes_sold_mom;double;3882656
Redfin2;Redfin2_1;10_inventory_mom;double;4190776
Redfin2;Redfin2_1;15_median_list_ppsf;double;13098812
Redfin2;Redfin2_1;33_price_drops;double;855084
Redfin2;Redfin2_1;35_price_drops_yoy;double;1283272
Redfin2;Redfin2_1;41_sold_above_list_yoy;double;6312588
Redfin2;Redfin2_1;29_new_listings_yoy;double;4061424
Redfin2;Redfin2_1;24_median_sale_price;double;4938160
Redfin2;Redfin2_1;2_avg_sale_to_list;double;14828508
Redfin2;Redfin2_1;18_median_list_price;double;4822068
Redfin2;Redfin2_1;12_median_dom;double;3160508
Redfin2;Redfin2_1;40_sold_above_list_mom;double;6164432
Redfin2;Redfin2_1;20_median_list_price_yoy;double;10224928
Redfin2;Redfin2_1;21_median_ppsf;double;12967336
NYC;NYC_1;26_Latitude;double;15595808
NYC;NYC_1;29_Longitude;double;15492888
PanCreactomy2;PanCreactomy2_1;9_LINE_SRVC_CNT;double;10354440
PanCreactomy2;PanCreactomy2_1;28_STDEV_MEDICARE_PAYMENT_AMT;double;48561528
PanCreactomy2;PanCreactomy2_1;2_AVERAGE_MEDICARE_PAYMENT_AMT;double;36130836
PanCreactomy2;PanCreactomy2_1;1_AVERAGE_MEDICARE_ALLOWED_AMT;double;23075000
PanCreactomy2;PanCreactomy2_1;3_AVERAGE_SUBMITTED_CHRG_AMT;double;22152624
PanCreactomy2;PanCreactomy2_1;27_STDEV_MEDICARE_ALLOWED_AMT;double;23971300
PanCreactomy2;PanCreactomy2_1;29_STDEV_SUBMITTED_CHRG_AMT;double;21021380
Motos;Motos_1;22_InversionQ;double;8566636
Motos;Motos_1;23_InversionUS;double;8958692
Bimbo;Bimbo_1;11_Venta_hoy;double;77928656
Bimbo;Bimbo_1;5_Dev_proxima;double;8085404
Food;Food_1;6_volume_total_bytes;double;16217788
Medicare1;Medicare1_1;7_Calculation_9030826185528129;double;54137104
Medicare1;Medicare1_1;4_Calculation_3170826185336909;double;19667848
Medicare1;Medicare1_1;23_TOTAL_DRUG_COST;double;23815228
Medicare1;Medicare1_1;24_TOTAL_DRUG_COST_GE65;double;14116124
Medicare1;Medicare1_1;6_Calculation_7130826185400024;double;31089400
Medicare1;Medicare1_1;5_Calculation_3170826185505725;double;30780512
Wins;Wins_1;82_nKMS;double;714264
Wins;Wins_1;93_nLDIST;double;249496
Wins;Wins_1;52_nFR2;double;1230544
Wins;Wins_1;81_nKLINE;double;874452
Wins;Wins_1;257_xWIN;double;168784
Wins;Wins_1;180_nVEL;double;547136
Wins;Wins_1;156_nSUPERF;double;278920
Wins;Wins_1;51_nFR1;double;1244808
Wins;Wins_1;166_nTOPPER;double;1079712
Wins;Wins_1;168_nTOPSHF;double;455048
Wins;Wins_1;75_nK2;double;1476012
Wins;Wins_1;79_nKGAPX;double;1632068
Wins;Wins_1;83_nKMSeCHART;double;653920
Wins;Wins_1;254_xPLA;double;238708
Wins;Wins_1;188_nWMAR;double;137772
Wins;Wins_1;164_nTOPPAC;double;1115684
Wins;Wins_1;87_nK;double;1406096
Wins;Wins_1;106_nLPER;double;1173032
Wins;Wins_1;4_nABL2;double;413380
Wins;Wins_1;176_nTRN_ROIX;double;678744
Wins;Wins_1;34_nDIST;double;123400
Wins;Wins_1;179_nVBET;double;874452
Wins;Wins_1;171_nTRI;double;273696
Wins;Wins_1;256_xSHO;double;272480
Wins;Wins_1;3_nABL1;double;411708
Wins;Wins_1;37_nEEN;double;708308
Wins;Wins_1;194_nXSELL;double;497588
Wins;Wins_1;102_nLODDS;double;698368
Wins;Wins_1;11_nAODD;double;675476
Wins;Wins_1;43_nEXA;double;253092
Wins;Wins_1;53_nFR3;double;1271032
Wins;Wins_1;138_nPSCN;double;1370876
Wins;Wins_1;187_nWKSC;double;1139072
Wins;Wins_1;5_nABLF;double;505696
Wins;Wins_1;193_nXPROB;double;513996
Wins;Wins_1;191_nXBUY;double;500892
Wins;Wins_1;130_nPDIF;double;1227904
Wins;Wins_1;121_nMLO;double;306880
RealEstate2;RealEstate2_1;8_Latitude;double;34647984
RealEstate2;RealEstate2_1;10_Longitude;double;37209188
TrainsUK1;TrainsUK1_4;4_Calculation_3330422103625946;double;5705436
TrainsUK1;TrainsUK1_4;11_Performance Allowance (mins);double;228340
TrainsUK1;TrainsUK1_4;7_Median Lateness;double;2185864
TrainsUK1;TrainsUK1_4;1_Average Lateness;double;9286264
TrainsUK1;TrainsUK1_4;2_Calculation_2040623161253421;double;1729788
TrainsUK1;TrainsUK1_4;10_Pathing Allowance (mins);double;390456
TrainsUK1;TrainsUK1_4;15_RT%;double;7284568
TrainsUK1;TrainsUK1_4;19_Time-to-10%;double;4544364
TrainsUK1;TrainsUK1_4;20_Time-to-2%;double;6911540
TrainsUK1;TrainsUK1_4;21_Time-to-5%;double;5857776
Physicians;Physicians_1;3_average_Medicare_payment_amt;double;36386192
Physicians;Physicians_1;2_average_Medicare_allowed_amt;double;23303640
Physicians;Physicians_1;28_stdev_submitted_chrg_amt;double;21051436
Physicians;Physicians_1;9_line_srvc_cnt;double;10378200
Physicians;Physicians_1;4_average_submitted_chrg_amt;double;22283544
Physicians;Physicians_1;27_stdev_Medicare_payment_amt;double;48783980
Physicians;Physicians_1;26_stdev_Medicare_allowed_amt;double;24206928
HashTags;HashTags_1;55_twitter#user#id_str;double;1137116
HashTags;HashTags_1;54_twitter#user#id;double;1128248
HashTags;HashTags_1;11_interaction#geo#latitude;double;172168
HashTags;HashTags_1;26_twitter#geo#latitude;double;172168
HashTags;HashTags_1;12_interaction#geo#longitude;double;172204
HashTags;HashTags_1;31_twitter#in_reply_to_status_id;double;191012
HashTags;HashTags_1;4_interaction#author#id;double;1128248
HashTags;HashTags_1;27_twitter#geo#longitude;double;172204
HashTags;HashTags_1;18_interaction#received_at;double;1218620
HashTags;HashTags_1;29_twitter#id;double;2227576
Romance;Romance_1;8_lng;double;998024
Romance;Romance_1;6_lat;double;772544
Medicare3;Medicare3_1;9_LINE_SRVC_CNT;double;10461728
Medicare3;Medicare3_1;28_STDEV_MEDICARE_PAYMENT_AMT;double;57968008
Medicare3;Medicare3_1;2_AVERAGE_MEDICARE_PAYMENT_AMT;double;40014600
Medicare3;Medicare3_1;1_AVERAGE_MEDICARE_ALLOWED_AMT;double;22910144
Medicare3;Medicare3_1;3_AVERAGE_SUBMITTED_CHRG_AMT;double;22612596
